Source,Main Measure,Detailed Measure,Region,Age,Race,Gender,Units,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
gma_pop,Employment,All Sectors w Military,King County,"","","",Thousands,,,,,,,,,,,,,,,,,,,,,,1575.339,1628.045,1641.521,1662.642,1691.942,1712.575,1727.696,1741.518,1755.857,1771.733,1791.883,1807.179,1825.746,1843.573,1859.367,1873.596,1888.515,1903.87,1920.17,1937.235,1954.508,1971.788,1990.286,2009.232,2028.678,2048.686,2069.373,2090.868,2112.846,2140.991,2168.568,2197.001,2225.689,2254.414,2283.152,2311.461,2339.428,2366.885,2393.69
gma_pop,Employment,All Sectors w Military,Kitsap County,"","","",Thousands,,,,,,,,,,,,,,,,,,,,,,107.179,109.812,110.356,111.092,112.311,112.923,113.239,113.528,113.831,114.168,114.595,114.986,115.472,115.911,116.295,116.652,117.002,117.39,117.773,118.181,118.599,119.015,119.462,119.951,120.451,120.971,121.535,122.123,122.68,123.147,123.604,124.059,124.497,124.893,125.287,125.671,126.047,126.415,126.763
gma_pop,Employment,All Sectors w Military,Pierce County,"","","",Thousands,,,,,,,,,,,,,,,,,,,,,,386.703,398.897,402.001,406.519,411.977,415.564,417.941,420.191,422.456,424.863,427.552,430.001,432.874,435.577,438.034,440.337,442.626,445.015,447.458,450.046,452.62,455.062,457.64,460.369,463.206,466.162,469.266,472.481,475.715,479.203,482.65,486.056,489.395,492.613,495.708,498.739,501.743,504.652,507.43
gma_pop,Employment,All Sectors w Military,Region,"","","",Thousands,,,,,,,,,,,,,,,,,,,,,,2377.771,2453.937,2473.721,2503.567,2545.302,2574.358,2595.207,2614.241,2633.708,2654.928,2681.01,2701.573,2726.311,2749.924,2770.982,2790.146,2810.002,2830.537,2852.119,2874.733,2897.594,2920.329,2944.568,2969.592,2995.262,3021.735,3049.179,3077.619,3106.554,3141.783,3176.316,3211.441,3246.49,3281.204,3315.681,3349.499,3382.81,3415.414,3447.117
gma_pop,Employment,All Sectors w Military,Snohomish County,"","","",Thousands,,,,,,,,,,,,,,,,,,,,,,308.551,317.328,319.996,323.537,329.326,333.57,336.628,339.328,341.932,344.597,347.532,350.024,352.925,355.661,358.157,360.493,362.861,365.333,367.868,370.507,373.189,375.873,378.687,381.641,384.627,387.715,390.907,394.161,397.446,400.8,404.075,407.158,410.016,412.682,415.234,417.633,419.905,422.082,424.16
gma_pop,Employment,All Sectors w Military REMI,King County,"","","",Thousands,1414.668945,1373.2948,1365.118042,1386.668091,1416.61084,1460.939575,1503.401245,1523.532227,1457.771973,1441.775757,1468.308838,1514.280884,1555.439819,1608.187012,1660.810181,1711.568848,1767.096802,1815.162842,1841.088745,1762.369873,1807.962769,1922.197998,1986.509926,2002.952254,2028.723383,2064.475569,2089.650748,2108.101576,2124.967368,2142.463124,2161.834787,2186.421912,2205.085613,2227.740294,2249.492275,2268.76378,2286.125529,2304.330084,2323.065176,2342.955275,2363.777356,2384.853614,2405.937653,2428.509023,2451.62684,2475.353936,2499.767903,2525.009588,2551.236765,2578.053799,2612.39688,2646.044826,2680.738448,2715.743362,2750.79335,2785.858433,2820.400886,2854.52488,2888.028216,2920.734176
gma_pop,Employment,All Sectors w Military REMI,Kitsap County,"","","",Thousands,113.1670227,117.0770035,119.2949829,121.9230042,124.9830017,127.0570068,127.5929947,127.4759903,123.1839905,120.8149948,120.7139969,121.3790131,121.570015,124.3939972,127.3140106,131.3539886,132.1890106,131.6339874,131.6320038,128.0299988,131.2529907,136.6720123,140.0290774,140.7232479,141.6610581,143.2153797,143.9958615,144.3992299,144.7673944,145.1540164,145.5839395,146.1287926,146.6271703,147.2465064,147.8062003,148.2964717,148.751442,149.1977442,149.6922221,150.1803274,150.7005951,151.23414,151.7651004,152.3342214,152.9576583,153.5961434,154.258432,154.9778435,155.7279074,156.4378234,157.0333503,157.6157987,158.1966165,158.754482,159.2601395,159.7620434,160.2521971,160.7312335,161.2009199,161.6446281
gma_pop,Employment,All Sectors w Military REMI,Nation,"","","",Thousands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gma_pop,Employment,All Sectors w Military REMI,Pierce County,"","","",Thousands,334.0350037,337.9169922,345.1740112,355.3099976,368.4159851,380.2319946,396.6260071,397.5000305,386.7779541,381.7490234,382.5880432,391.29599,397.2730408,404.3200073,413.6339722,424.842041,438.8179932,450.8789978,457.0730286,446.9520569,464.29599,484.9960632,500.2895262,504.1834368,509.8491173,516.694086,521.1934032,524.1748245,526.9963296,529.8371397,532.8562522,536.2283757,539.3003438,542.903743,546.292719,549.3752697,552.2630196,555.1335101,558.1299062,561.1946365,564.4397969,567.6679567,570.7311821,573.9646375,577.3867092,580.9447095,584.6529978,588.5454274,592.5772061,596.634157,601.008656,605.3318577,609.6037443,613.7914161,617.8267632,621.7090703,625.5099409,629.2779786,632.9260808,636.4096958
gma_pop,Employment,All Sectors w Military REMI,Region,"","","",Thousands,2153.183014,2116.913795,2121.391022,2162.838104,2223.982819,2296.835571,2380.096199,2399.826271,2305.78891,2275.53875,2310.995918,2380.059921,2434.751869,2504.672043,2581.438126,2658.304886,2734.725815,2798.639908,2833.573807,2726.481903,2797.498749,2955.371017,3050.039076,3074.628246,3111.724713,3163.597262,3199.712089,3225.625823,3249.282904,3273.479051,3299.85361,3332.271703,3357.829208,3388.576428,3417.92536,3444.098574,3467.918554,3492.598152,3518.121233,3544.945075,3573.052386,3601.46712,3629.724645,3659.851508,3690.955009,3722.860235,3755.763719,3789.874108,3825.223146,3861.187123,3904.973554,3947.895396,3991.553175,4035.115146,4078.262236,4121.114255,4163.147753,4204.549463,4245.073863,4284.47782
